fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.0,0.28,0.52,6.2,0.028,37.0,104.0,0.99161,3.28,0.51,11.8,7
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.99188,3.13,0.65,12.9,7
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.99188,3.13,0.65,12.9,7
5.9,0.12,0.28,1.4,0.037,36.0,83.0,0.99074,3.33,0.42,10.9,7
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7
5.4,0.33,0.31,4.0,0.03,27.0,108.0,0.99031,3.3,0.43,12.2,7
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7
6.1,0.24,0.32,9.0,0.031,41.0,134.0,0.99234,3.25,0.26,12.3,7
5.1,0.25,0.36,1.3,0.035,40.0,78.0,0.9891,3.23,0.64,12.1,7
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7
5.9,0.48,0.3,1.5,0.037,19.0,78.0,0.99057,3.47,0.42,11.9,7
5.3,0.4,0.25,3.9,0.031,45.0,130.0,0.99072,3.31,0.58,11.75,7
6.6,0.19,0.25,1.2,0.052,34.0,181.0,0.99352,3.3,0.42,9.4,7
5.2,0.21,0.31,1.7,0.048,17.0,61.0,0.98953,3.24,0.37,12.0,7
6.9,0.25,0.29,2.4,0.038,28.0,76.0,0.99088,3.01,0.36,11.7,7
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,7
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,7
6.0,0.2,0.33,1.1,0.039,45.0,126.0,0.99051,3.31,0.45,11.6,7
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,7
6.4,0.31,0.5,5.8,0.038,42.0,111.0,0.99189,3.18,0.53,11.9,7
5.1,0.26,0.33,1.1,0.027,46.0,113.0,0.98946,3.35,0.43,11.4,7
6.2,0.76,0.01,3.2,0.041,18.0,120.0,0.99026,3.2,0.94,13.7,7
6.5,0.28,0.34,4.6,0.054,22.0,130.0,0.99193,3.2,0.46,12.0,7
6.0,0.32,0.33,9.9,0.032,22.0,90.0,0.99258,3.1,0.43,12.1,7
5.9,0.37,0.3,1.5,0.033,35.0,95.0,0.98986,3.36,0.56,12.0,7
6.8,0.34,0.36,8.9,0.029,44.0,128.0,0.99318,3.28,0.35,11.95,7
4.4,0.54,0.09,5.1,0.038,52.0,97.0,0.99022,3.41,0.4,12.2,7
6.2,0.36,0.32,4.0,0.036,44.0,92.0,0.98936,3.2,0.5,13.3,7
6.1,0.32,0.28,6.6,0.021,29.0,132.0,0.99188,3.15,0.36,11.45,7
6.2,0.38,0.42,2.5,0.038,34.0,117.0,0.99132,3.36,0.59,11.6,7
6.2,0.21,0.28,5.7,0.028,45.0,121.0,0.99168,3.21,1.08,12.15,7
6.2,0.41,0.22,1.9,0.023,5.0,56.0,0.98928,3.04,0.79,13.0,7
5.5,0.29,0.3,1.1,0.022,20.0,110.0,0.98869,3.34,0.38,12.8,7
5.872254679176526,0.19180636697941317,0.44845355947349747,4.213580547823002,0.04126445688558921,43.638726604117366,118.18063669794131,0.9931531775399527,3.365289137711784,0.41974007354708937,9.770955046911974,7
7.3921463581380955,0.24547361222004324,0.333117519661472,6.959591929817313,0.03584292716276192,24.73441240169264,190.73441240169265,0.993810251909258,3.2502997834245027,0.4573441240169264,11.854736122200432,7
5.764709848613279,0.24426492898449698,0.29,1.2823549243066397,0.048029436553832995,33.2058873107666,127.0,0.9913911858904565,3.368824223507324,0.512353238645996,10.8970563446167,7
6.872389577951759,0.19861947889758796,0.405345130275603,14.456017834841834,0.0403964609173191,45.83628256890075,129.23274348621985,0.998185770656768,3.3172389577951757,0.5756990385436932,9.74141563307236,7
7.911325826418553,0.21936661304584681,0.4130327435043149,14.39731617467098,0.043683306522923404,45.06333869541532,163.12667739083065,1.000151154065774,3.2226677390830636,0.6741653261461702,8.676006434498383,7
8.683967056116453,0.1779008235970887,0.4536562114533921,1.2844296494951926,0.03852595058417468,45.68396705611645,131.15801647194178,0.9926492034322892,3.1295041179854435,0.49419835280582264,10.73702470791266,7
6.465935738727884,0.31637429549115376,0.3068128522544231,3.3231003421903815,0.028505862520134567,34.0,88.34064261272115,0.9902118714774558,3.2465935738727887,0.6402192783816347,12.5,7
6.086228935107613,0.25353282986692904,0.3238524112589677,5.018361419856516,0.041091807099282576,41.95409645035871,148.04590354964128,0.9923900987809211,3.258442766223097,0.41045903549641294,10.89540964503587,7
7.126556421563193,0.2925103354784506,0.3316597763476996,7.178216197910893,0.03864937987129296,45.516597763476994,152.0,0.9927715770925201,3.202178380208911,0.3876763131132206,11.5483402236523,7
5.834620887794323,0.21038626633829674,0.27,1.4346208877943223,0.030192179284799142,12.115402959314409,76.88459704068559,0.9903615164488228,3.245383881627424,0.37731044389716123,11.096185030834494,7
7.051693485483036,0.29435484838722514,0.4734677274191622,2.563951666129739,0.039251612129021986,47.843548483872254,164.57822575806387,0.9932204031822576,3.25245163612934,0.6454435604840315,10.774838787097801,7
6.883505941561461,0.49270425749271657,0.3298810891610018,1.752896041464349,0.022835059415614617,22.0,121.14115841658574,0.98929524356644,3.1697621783220034,0.5497621783220036,12.714115841658574,7
6.398769551918015,0.21637407385651508,0.3105004116193266,1.763740738565151,0.03352502058096633,28.787530871449498,92.26251029048316,0.9919113617252767,3.305996707045387,0.6978753087144949,11.005004116193266,7
6.072591680435901,0.2783716473897394,0.30355500826154025,8.177750413077012,0.031822249586922986,41.274083195641,134.0,0.9920275451569692,3.2856308154333296,0.29288998347691947,12.3,7
7.173692724929454,0.276402515424897,0.2875435758356849,5.760143772452238,0.028377178791784245,14.377178791784244,78.75435758356849,0.9917123935385419,3.087099728795855,0.4680664858639033,11.914896670962667,7
6.879092790980964,0.246515465163494,0.2920907209019036,2.3094020942508444,0.03806969069673012,27.790927909809643,76.13938139346024,0.9909998679983758,3.0364824647574453,0.3725443254114215,11.59546395490482,7
6.593823354569148,0.31338892191471657,0.28215359282854613,1.121535928285461,0.052631047888599305,9.646077848563825,156.33889219147164,0.9935654416135771,3.372620957771986,0.49569281434290785,9.573790422280139,7
7.1755060414816185,0.19244939585183818,0.3002024165926473,7.108300631106596,0.034734818755551455,17.489879170367633,103.48987917036763,0.9933904660234055,3.12305664562978,0.4832590622224274,11.179554373334565,7
7.040639685954122,0.31468798953180405,0.33875195812721615,1.7875195812721616,0.03459360314045879,35.40639685954121,114.0,0.9906424960837455,3.147808094213764,0.571887727826905,11.821919057862363,7
8.405251019497374,0.2973204638136125,0.34,4.773204638136125,0.022823165135497505,22.866023190680625,127.40193042795812,0.9943635251658125,3.13071814474555,0.48598069572041874,11.3071814474555,7
6.6608186431633065,0.297938601762752,0.2925255825988533,1.9438232004527467,0.04460818643163307,45.850511651977065,131.70102330395414,0.9916385525841352,3.344020466079083,0.4098976696045866,11.197167426214907,7
7.135171416313445,0.3725285693855742,0.28197714449154065,6.026900042902942,0.022593143347462194,26.549428612288516,88.35171416313445,0.9917571630242601,3.147680022881569,0.4740685665253781,12.21102849788067,7
8.0,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,11.4,7
6.749784832256481,0.2466379776341974,0.3255603370609671,7.291272192470213,0.032556033706096714,30.278016853048356,114.0,0.9921554948858101,3.175603370609671,0.6233189888170987,12.06325533942186,7
7.053239938201045,0.32971278640422996,0.3034535913481463,5.078423839322718,0.03321576160677282,36.0,139.81295975280418,0.9917105008667428,3.331295975280418,0.4858984210116446,12.206479876402092,7
5.941629881104861,0.3238626331210417,0.3203003549894444,2.6613736687895835,0.04887124556263195,25.0,153.51501774947224,0.990754977928663,3.4090989350316665,0.7055366569000694,12.058370118895139,7
6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,7
7.11304325689512,0.210652162844756,0.402336959288811,14.621467239115395,0.0412989122133567,45.08423982220275,129.38315203555945,0.9990942382947791,3.341304325689512,0.48244573795314094,9.38043511465732,7
7.268377419673562,0.1694016128804599,0.331880322576092,1.2564096772827595,0.04068377419673561,46.623935484781605,121.3760645152184,0.9915117996785531,3.0776064515218398,0.6198296775650566,10.894867740979317,7
6.10235621276112,0.2396230059582207,0.2614608519118948,1.6971725446866552,0.033457105275657394,60.98586272343328,134.02827455313346,0.9903113098212534,3.189670130213443,0.8080207812806588,11.887747693642174,7
7.523670508800271,0.3376329491199728,0.35,6.071011526400816,0.034473410176005435,12.0,126.0,0.9924,3.16,0.39,12.0,7
6.739804897414487,0.31156422678157836,0.42639675270131916,4.092878093967138,0.0325307319655265,17.867317008618375,105.0,0.9913108943304606,3.300474793735524,0.6771089433046055,12.342178866092109,7
6.914109276625912,0.2653130621229836,0.4025396697926642,6.286992885132025,0.034813491744816606,14.271163914938867,109.27116391493887,0.993068734461322,3.268024701272372,0.5014726808435219,11.60736340421761,7
6.10496757274642,0.3583677975261759,0.27085158389938646,2.095032427253579,0.03499290346750512,16.02128959748466,100.01419306498977,0.9916965226990775,3.398793589475869,0.7092193814255624,11.498580693501022,7
6.432227629172464,0.200794747019097,0.32640175099363433,1.4560700397453734,0.0336026264904515,27.719649801273132,97.64017509936343,0.9892350749060006,3.1295807390700223,0.46,12.569868675477426,7
6.432269931366434,0.29,0.3032269931366434,2.5127608236027914,0.03567730068633566,24.67730068633566,79.0,0.9904216318901863,3.2835460137267134,0.6290429382297906,12.07730068633566,7
6.949105821899072,0.2592846575192571,0.37491058218990714,14.95089417810093,0.04268777740119501,59.491058218990716,179.47317465697213,0.9987580476029083,3.2766989383917644,0.7168777740119501,9.401788356201857,7
6.61861928275062,0.17465482068765506,0.378448393104115,1.49689678620823,0.0319069035862469,28.031032137917702,111.9069035862469,0.9913627614344988,3.24689678620823,0.548758714483292,11.44344499308478,7
8.021109786234065,0.4140369928744689,0.2840369928744689,4.427965391904211,0.03,31.298150356276555,100.29815035627655,0.9912848532208914,3.0655930783808425,0.4094451068829667,12.650924821861723,7
7.159828204928428,0.36299141024642145,0.35803435901431424,4.814957051232107,0.019299141024642145,38.85042948767893,113.85042948767892,0.9903450429487679,3.08,0.48850429487678926,12.744871153696321,7
6.507563036383455,0.2831932672548905,0.3107563036383455,1.6546217816992703,0.0353025214553382,24.07563036383455,78.92436963616545,0.9906865548531375,3.279075643660146,0.6786554454248175,11.30924356339854,7
7.0,0.3,0.38,14.9,0.032,60.0,181.0,0.9983,3.18,0.61,9.3,7
6.201062259799207,0.22240705226756935,0.3350265564949802,2.3240705226756937,0.029518589546486125,30.497344350501983,84.74867217525099,0.990006796252883,3.074707878555218,0.5175929477324306,11.475929477324307,7
6.070597856759206,0.265374989921975,0.30638586737434237,2.131086938994739,0.022,33.327717347486846,96.32771734748685,0.9890626032551733,3.098989122547633,0.48756522440210437,12.8,7
7.44901048050329,0.33422455122295325,0.2911550897554094,5.652968558490131,0.038904281414393276,36.27887724388523,108.44224551222953,0.9922238934107056,3.1704785929280335,0.5409571858560672,11.78168413417215,7
6.800815565868422,0.35212672541759005,0.3685069016703604,2.020859471241689,0.032055207050110814,26.1574654916482,117.8425345083518,0.9892644165640089,3.2566875769933517,0.45,13.4212672541759,7
6.913496892629167,0.20730062147416645,0.3400613527955092,2.557668738247221,0.04712883364674076,20.711656308763892,103.1411042058426,0.9918846625235055,3.209938647204491,0.6752146986651395,11.285276051460649,7
7.609734929082879,0.38946902899460517,0.27893805798921034,4.825664059244724,0.035,36.106194201078964,109.10619420107896,0.9916364609303384,3.1894690289946053,0.5741593189406569,12.274335940755275,7
6.4,0.32040204385105475,0.28479897807447263,3.7360562059040054,0.03904020438510548,24.239948903723633,80.52010219255274,0.9903167964232606,3.267198467111709,0.6304020438510548,12.552010219255273,7
7.131894845975909,0.16391182982771024,0.359418401954216,1.2260788655180683,0.03947842268963863,14.0,60.217634034457944,0.990447805050347,3.0915947422987955,0.5002814943686706,11.673921134481931,7
6.846946132357832,0.30734730661789156,0.33115768872630524,7.492844268373795,0.05652415284336547,35.64630754905221,173.8231537745261,0.9962557884436315,3.4538103821084136,0.6155788443631526,10.976207642168273,7
6.2844802181084445,0.126207912756622,0.36116398364186664,2.0728403816897787,0.04349560708852446,47.0,146.0387994547289,0.9912820496576241,3.2626281036015112,0.7361200545271113,11.458199182093331,7
5.884377097455029,0.35181279364370405,0.17012525169460346,7.0506262584730175,0.036662491610179884,25.493737415269827,116.16875419491005,0.994363361660186,3.4161239093233853,0.4398747483053966,10.327383138125512,7
6.7,0.13402570765828586,0.36350642691457147,1.949357308542853,0.03794807192562856,43.70128538291429,125.0,0.9913607968676386,3.1120771229748576,0.6138971693668566,10.906478190351438,7
7.283588840812624,0.3934355363250497,0.2931289273499006,6.368710726500994,0.03716411159187376,26.0,97.16411159187376,0.9914668710726501,3.122254333869036,0.5816411159187376,12.583588840812624,7
6.872068405718436,0.23870538878267186,0.3224362696895312,1.4253823818628126,0.024984704725487496,11.994901575162498,81.50254921241876,0.9897223233269603,3.2129461121732814,0.39005098424837503,12.526911909314064,7
7.416442181592808,0.22001171226472305,0.2750204964632653,2.150322087279884,0.026333528537745385,25.833235731127306,189.3335285377454,0.9912001171226472,3.1517086356152575,0.698308932781827,11.999941438676384,7
6.759693510911819,0.19,0.3232822518186366,1.3134354963627268,0.03301532445440902,22.0,87.40306489088181,0.98993852103145,3.093435496362727,0.6052209540010005,12.21938702182364,7
7.1549753699549585,0.18628289942342388,0.3702097115630638,1.5413652370270376,0.04174342011531522,30.764391271621605,87.0,0.9899649261098649,3.241936664157656,0.3660731878603601,12.590049260090082,7
6.522816591375091,0.16912663655003624,0.32771834086249096,1.0228165913750906,0.02973799096501087,23.456331827501813,75.68449774125271,0.9912106986447516,3.3205349322375812,0.4242248870626359,11.126200903498914,7
6.5902667510539885,0.25504398227866254,0.34070800253161965,6.621240075948589,0.04159293426159387,50.69026675105399,125.61946649789202,0.9928973467763702,3.226990632067865,0.4833626548524417,11.257519848102822,7
7.3,0.33,0.4,6.85,0.038,32.0,138.0,0.992,3.03,0.3,11.9,7
6.1305209816696316,0.43465882820781443,0.283815122708704,4.223294141039072,0.031618487729129605,42.771092637477764,131.84739509165183,0.9915236975458259,3.261526049083481,0.46389580366607364,11.406823435843712,7
7.539822652909949,0.16684367858025298,0.42097339793649236,2.036873571605059,0.03921829234832547,41.23303775484992,120.38348112257505,0.9922247783161374,3.187138586710742,0.49587028064376065,10.715044336772513,7
5.733291144603544,0.19666961987775197,0.33999367169053146,1.2,0.04433341771079291,68.33341771079292,151.3334177107929,0.9914200455638281,3.553359490345803,0.6633291144603544,11.066658228920708,7
6.741422172906895,0.18,0.28,10.03431130837242,0.039,29.0,114.17155654186209,0.9944290403106866,3.11,0.45,10.9,7
6.836569985478233,0.31229129869304095,0.2886343001452177,3.086796969504289,0.026365699854782328,36.86343001452177,107.27313997095646,0.9916186796969504,3.293611601742612,0.6231715007260884,11.42291298693041,7
7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
7.341355108869516,0.4054172210252558,0.3566989311635599,5.490871141416117,0.030605807609440785,27.2660213767288,93.2660213767288,0.9912178971524174,3.1839419239055924,0.534679572465424,12.89262351440168,7
7.654040983708447,0.21528864169346054,0.2649422716613079,1.6505772833869212,0.030034637003215264,35.50577283386921,136.0,0.9928239255270311,3.4103463700321526,0.5248268149839237,10.696536299678474,7
6.447146329620265,0.14621584832911927,0.2859588860325487,5.8466324050271234,0.04152853670379735,24.0,99.06735189945752,0.9919070543787486,3.224611848043398,0.3368379748643804,12.080822279349025,7
7.959813582640054,0.2901236782087041,0.36918085687905755,1.3459042843952875,0.04131994986150521,30.27047857802356,94.45904284395287,0.9915854095715605,3.1415612123731673,0.4794282132964658,11.445904284395288,7
6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7
7.209117275073984,0.20836469100295937,0.2969078604965474,1.541823455014797,0.030890979400197294,35.472744850049324,137.05451029990135,0.9920949445970997,3.3978195880039457,0.557452963495561,10.979980664945746,7
6.667823413758924,0.3335646827517848,0.33805562758993557,2.6501148102966656,0.03977545275809247,23.45139068974839,111.5162031034172,0.9908059708895862,3.1229165586150964,0.3361342172392042,11.541898448291398,7
7.855135169037152,0.387567584518576,0.364391896129644,4.533648623222136,0.03291621401258511,39.88783792259288,113.88783792259288,0.9922164728093957,3.163270275355573,0.5377567584518577,12.153243429704336,7
7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5,7
7.973003592031635,0.18851236529881368,0.2771625449003955,8.159505388047453,0.03386501796015818,41.0,141.13498203984182,0.994632508980079,3.0712120060956503,0.37283745509960453,10.582367366932775,7
6.4868985381349535,0.2952405847460186,0.306069561440486,2.001333622896071,0.03565507309325233,24.0,79.26202923730094,0.9904998666377104,3.268689853813495,0.6834492690674767,11.55721754238056,7
7.273091391121427,0.2683570379396753,0.3610478988275326,6.9716691147409104,0.03932859241206494,30.83570379396753,153.44760505862337,0.9949059506323279,3.2968563035174023,0.6122380252931169,10.50595063232792,7
7.070738733268247,0.18817077074037916,0.4552446440672039,9.464630633365877,0.02963415414807583,26.36584585192417,131.8170770740379,0.9942560920963469,3.0814614629810424,0.33829229259620847,10.963415414807583,7
6.790276870790226,0.4723747551133612,0.33,3.9626400679727056,0.04674719864054589,16.05833877525864,80.98055374158045,0.9899153921903235,3.232916938762932,0.5309723129209774,13.372775238212634,7
5.649630823876255,0.21022150567424666,0.3499261647752511,1.6029534089899558,0.04348154119381278,11.518458806187223,72.0073835224749,0.9908919519605024,3.3675634375832866,0.5641508949153877,11.25258423286621,7
7.740819859974606,0.16721925525095224,0.4455614894980955,2.355614894980955,0.04281639719949212,29.165776575285676,188.27807447490477,0.9943112297899619,3.4426024824968255,0.42704099299873033,10.727807447490477,7
7.53506388482928,0.18,0.2932987223034144,9.430910561239006,0.035,41.44329074344714,141.32987223034144,0.9954305111865925,3.057731629737886,0.42319488921365755,9.967012776965856,7
6.74327670817082,0.27642959610960705,0.30268931673167226,9.346213665366555,0.035029369571957354,29.0,113.0,0.9928234322381239,3.121344658365836,0.5634465836583613,12.034465836583614,7
7.083526065877234,0.1519768720947318,0.3416473934122765,5.20115639526341,0.034230635077718716,32.93410426350894,103.93410426350894,0.9951981910871213,3.3650578197631704,0.5219768720947319,9.352716589192848,7
5.938141485092789,0.30948681192576927,0.3023717029814423,2.419556336020673,0.03419556336020673,37.61858514907212,142.76282970185576,0.9891183357224825,3.331345326832981,0.4023717029814423,12.861858514907212,7
6.594373713389438,0.24428971424497448,0.3345850284329132,7.771588569798979,0.03731364572080408,47.74261714530153,202.48523429060307,0.9956284114302011,3.4225458288321637,0.5262729144160817,9.923065140738672,7
6.49759830329037,0.1770797030758146,0.40828055143063,1.5903932131614766,0.0500240169670963,39.24399575822592,122.0,0.9907459171155937,3.097800212088704,0.7231604665951485,11.202401696709632,7
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7
6.4711434101812975,0.21835571705090648,0.32698003871269077,6.272812986073951,0.04201343023054389,20.342286820362595,113.6711434101813,0.9937079201548508,3.3591941861673664,0.5217785852545325,10.946642442364027,7
5.616130022670457,0.1932260045340914,0.26032260045340916,1.4096780136022742,0.029806439727954513,12.032260045340914,76.0,0.990461287945591,3.2487095981863634,0.374516406347728,10.954842077079554,7
5.802119169005535,0.31973510387430804,0.20022957664226637,2.6024723638397917,0.027012361819198957,17.0,123.00706389668512,0.989367134535652,3.3596997843908825,0.779311270073201,13.894172285234777,7
6.152968414197393,0.3438242103549349,0.24,5.247031585802607,0.05598457912731842,23.191210517746743,125.61757896450652,0.9942969158254636,3.2538242103549346,0.42087894822532584,9.688357863888271,7
7.267179865770422,0.2774877852326749,0.2665640268459156,16.727046644312335,0.04328201342295782,33.33589932885211,153.66410067114788,0.9982286839597622,3.0038208724819007,0.45687194630816874,10.007697986556327,7
6.758408634570249,0.18,0.28,9.966365461719004,0.039,29.0,113.83182730859502,0.9943220256022074,3.11,0.45,10.9,7
6.926456531841962,0.3032685985848017,0.4720227077835907,4.528398574297912,0.035019420424559494,17.245144893860125,105.0,0.99151828503538,3.2714400950468057,0.6791828503537997,12.383657007075993,7
7.23825547420748,0.23120875873196706,0.27234890515850413,17.081370440958377,0.04617445257925206,33.191277371037394,153.8087226289626,0.998866466793725,2.9763427004971055,0.44530218968299173,9.573832113112191,7
6.654041843529927,0.20562577319982475,0.3789700424471826,1.2022158884683203,0.032,13.908083687059854,71.18383262588029,0.989147574893882,3.27231431169454,0.40849405701144514,12.96323347482394,7
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.9666666666667,7
7.852749321015908,0.4375403271628846,0.2822653950612937,10.539479567951224,0.051906158024517486,24.886730246935315,156.43365123467657,0.9957509713888791,3.105307901225874,0.4892558580209966,11.354692098774127,7
7.050813217808279,0.26,0.30065057424662345,12.629275841098057,0.05322770098631821,35.983735643834414,186.54066089041396,0.9982409364900005,3.2667471287668826,0.5545933910958604,9.690241386300649,7
6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,7
6.787221032341599,0.24563894838292005,0.39,1.4957403441138664,0.025744420646831988,12.0,65.52129827943067,0.9903682151245795,3.25,0.5824543978007337,11.970182408797065,7
6.313066944216463,0.3289065903404725,0.3397867152378811,3.2791982306200445,0.037130669442164636,42.86933055783536,91.15199791837652,0.9898518412073416,3.242400104081174,0.4717332639458841,12.762932014971799,7
6.993086235425709,0.1791775864263516,0.47930862354257087,1.3,0.033246724072094516,11.91775864263516,71.83551728527033,0.9908269137645743,3.081251715798639,0.5423362036047259,11.225982778371645,7
7.7,0.39,0.28,4.9,0.035,36.0,109.0,0.9918,3.19,0.58,12.2,7
6.354223502753653,0.26511988475217124,0.37511988475217123,0.9162670508260959,0.050620435480724424,7.271117513768264,140.16267050826096,0.9925566211977971,3.436444124311587,0.49891552994492694,10.543378802202922,7
5.918561154406051,0.21582374025863868,0.2960323751819663,4.05615105335311,0.03727841731609075,68.72158268390925,144.09280577203026,0.9920713237286977,3.13,0.7390719422796975,10.818561154406051,7
5.884858811494667,0.2538284500731151,0.19388598733549098,1.207714437408606,0.0313857218704303,40.0,114.23143312225818,0.9910005753726238,3.4084283438870906,0.4424294057473336,10.88428343887091,7
6.941059411519978,0.16,0.3562251764845727,1.2655629412114318,0.03806622352731409,45.68874117577136,123.62251764845728,0.9904458271756524,3.1383444118171475,0.568542999940566,11.745695883017204,7
6.921955865889089,0.18231544693881893,0.3890220670554556,1.5866248600572548,0.034023972069982006,14.109779329445445,53.02397206998201,0.9908055897766769,3.0734132402332732,0.662435307288729,11.543911731778177,7
7.615184546224335,0.1844502823088053,0.39408380384800884,1.7591619615199117,0.039963352153920356,34.48167607696018,125.0,0.9923445028230881,3.1877485884559733,0.5470156315343806,11.089005646176107,7
6.457543686898006,0.2983509722060968,0.30014029041430207,3.251932070325924,0.042877184344900295,23.712281565509972,81.57543686898006,0.9902683509722061,3.2341053408958973,0.5939650504815953,12.427368939305982,7
6.470101480267442,0.4224746299331395,0.43018579276255814,14.287837631572094,0.04835050740133721,30.36697886521512,228.07010148026745,0.999483403593746,3.251587822367907,0.536494925986628,8.821030444080233,7
6.149956646337593,0.32496965243631526,0.27,2.449349695063899,0.027996531707007465,13.0,74.5013006098722,0.9893599479756051,3.055134396353461,0.5999219634076679,12.6,7
6.087257621868881,0.34764542687867134,0.18993536583170165,5.571283535322844,0.041375807927103735,26.37580792710373,158.1274237813112,0.9947228993895303,3.4475161585420744,0.5911449694765152,10.100646341682983,7
7.0,0.15,0.28,14.7,0.051,29.0,149.0,0.99792,2.96,0.39,9.0,7
7.310191532293629,0.3307535282109876,0.4985670363027704,4.080357862660197,0.04261890121009235,46.516985887156046,164.0339717743121,0.9932135887097249,3.127282258055032,0.4482273185596494,11.114329636972295,7
6.489173790841323,0.2640512823514382,0.3062165241831735,2.1810256470287643,0.02464843307177853,12.513390326730587,81.2433048366347,0.9897334700901725,3.3113504274504795,0.4870199437870088,12.786495725495206,7
6.709681873098722,0.2964453776617894,0.3048409365493609,2.3419087614076686,0.03819363746197443,29.90318126901278,83.09681873098722,0.988761009607128,3.0725726284223005,0.38033193350731587,12.722545015210226,7
5.109145245567991,0.3302494157882179,0.2213302175371623,1.613302175371623,0.027033255438429056,18.01662771921453,89.0,0.9893021616034978,3.5062587631767306,0.3795843070196368,12.495843070196369,7
7.18420726733908,0.20947398838168582,0.3142105697688123,11.321048720806896,0.04699995871962835,23.578943023118775,93.15788604623755,0.9960694640810925,3.1710524360403447,0.43789471511559386,10.047374069945594,7
6.8904390727374905,0.2786692649083756,0.3559043907273749,12.280878145474981,0.0454948298001124,32.54263443642495,199.180878145475,0.9985180878145475,3.171059496724003,0.4763824370905004,9.104780463631254,7
7.419572112109848,0.17660402955353544,0.4431367444587121,1.6398573707032826,0.046797147414065654,17.45755036941919,113.77122481529041,0.9934067591251186,3.277381707516793,0.48313674445871213,11.134672850948233,7
8.2,0.42,0.29,4.1,0.03,31.0,100.0,0.9911,3.0,0.32,12.8,7
6.686022712711395,0.22340529963265898,0.36659470036734104,14.075984858192403,0.0346594700367341,47.0,131.48030283615194,0.99580028037972,3.3358068138134187,0.5835833440116431,11.478143847172172,7
7.074357846140616,0.12829052307604114,0.4017094769239589,1.1914526153802056,0.04657263076901028,53.743578461406166,133.82905230760412,0.9929769132614233,3.2897431384562466,0.9503410153744729,9.928210769296916,7
7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9,7
6.804885201948632,0.19331607172719162,0.3542931121169179,1.3190229596102738,0.03676091838441095,40.38045919220548,116.61954080779452,0.9928673571309123,3.254781632311781,0.8605920898317132,9.842413272984928,7
6.5,0.23048638893637624,0.32,2.1737840276590594,0.03009727778727525,35.737840276590596,91.73784027659059,0.9909028770492581,3.2831079861704704,0.6017971875534233,11.782028124465768,7
6.867154994491553,0.1673430998898311,0.3593723995593243,1.3671549944915538,0.02773430998898311,25.202929966949323,75.0,0.9918280339845763,3.3,0.44140169922881756,10.959414006610135,7
6.2751785089538785,0.39758925447693927,0.3291726169651293,4.600714035815514,0.02341369151743536,28.082738303487073,110.24821491046121,0.9910165476606974,3.308273830348707,0.4073036401507336,12.483452339302586,7
6.8,0.31,0.3,8.0,0.028,33.0,122.0,0.99164,3.13,0.63,12.6,7
6.314949340567738,0.25785190845849615,0.32,1.5850506594322622,0.035065315748473005,30.383164468559126,130.76632893711826,0.991521480915415,3.31065315748473,0.45981138091268636,11.04673421257635,7
6.814615869998332,0.27609244359953283,0.44829231739996667,1.3658463479993326,0.041049219120040045,36.51230478001001,122.0,0.9905882923174,3.0768307304001334,0.5178151128009343,11.134153652000668,7
6.603645354075009,0.265820204666877,0.33927092918499824,8.539975276293726,0.03585418583699965,33.981773229624956,124.4544330740624,0.9924352363159962,3.0514581416300035,0.46800741711188226,11.814581416300035,7
